rate_line.location_code,rate_line.location,rate_line.rate,rate_line.pulse
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
11272141055,South Africa - Premium,0.1502,60
11272141056,South Africa - Premium,0.1502,60
1127215160,South Africa - Premium,0.1502,60
11272152760,South Africa - Premium,0.1502,60
11272155567,South Africa - Premium,0.1502,60
112721610,South Africa - Premium,0.1502,60
1127216200,South Africa - Premium,0.1502,60
11272167075,South Africa - Premium,0.1502,60
1127217440,South Africa - Premium,0.1502,60
1127217700,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
11272193395,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1127221000,South Africa - Premium,0.1502,60
1127221100,South Africa - Premium,0.1502,60
1127222850,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112723001,South Africa - Premium,0.1502,60
112723004,South Africa - Premium,0.1502,60
1127231000,South Africa - Premium,0.1502,60
1127231100,South Africa - Premium,0.1502,60
1127232850,South Africa - Premium,0.1502,60
112723300,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1127270500,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1127271100,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1127280500,South Africa - Premium,0.1502,60
1127281100,South Africa - Premium,0.1502,60
1127282850,South Africa - Premium,0.1502,60
1127283500,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112731000,South Africa - Premium,0.1502,60
112731001,South Africa - Premium,0.1502,60
112731003,South Africa - Premium,0.1502,60
112731004,South Africa - Premium,0.1502,60
1127310060,South Africa - Premium,0.1502,60
1127310061,South Africa - Premium,0.1502,60
1127310062,South Africa - Premium,0.1502,60
1127310063,South Africa - Premium,0.1502,60
1127310064,South Africa - Premium,0.1502,60
1127310070,South Africa - Premium,0.1502,60
1127310100,South Africa - Premium,0.1502,60
1127310120,South Africa - Premium,0.1502,60
112731013,South Africa - Premium,0.1502,60
1127310300,South Africa - Premium,0.1502,60
1127310301,South Africa - Premium,0.1502,60
1127310350,South Africa - Premium,0.1502,60
11273104,South Africa - Premium,0.1502,60
112731040,South Africa - Premium,0.1502,60
112731050,South Africa - Premium,0.1502,60
1127310720,South Africa - Premium,0.1502,60
112731080,South Africa - Premium,0.1502,60
1127310900,South Africa - Premium,0.1502,60
112731100,South Africa - Premium,0.1502,60
1127311013,South Africa - Premium,0.1502,60
1127311100,South Africa - Premium,0.1502,60
1127311200,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
11273127550,South Africa - Premium,0.1502,60
1127312850,South Africa - Premium,0.1502,60
112731350,South Africa - Premium,0.1502,60
1127313500,South Africa - Premium,0.1502,60
1127313501,South Africa - Premium,0.1502,60
1127313502,South Africa - Premium,0.1502,60
1127313503,South Africa - Premium,0.1502,60
1127313504,South Africa - Premium,0.1502,60
1127313505,South Africa - Premium,0.1502,60
1127313506,South Africa - Premium,0.1502,60
1127313507,South Africa - Premium,0.1502,60
1127313508,South Africa - Premium,0.1502,60
1127313509,South Africa - Premium,0.1502,60
1127314100,South Africa - Premium,0.1502,60
1127314400,South Africa - Premium,0.1502,60
11273153357,South Africa - Premium,0.1502,60
11273153358,South Africa - Premium,0.1502,60
11273156975,South Africa - Premium,0.1502,60
11273157116,South Africa - Premium,0.1502,60
11273157117,South Africa - Premium,0.1502,60
11273157118,South Africa - Premium,0.1502,60
112731610,South Africa - Premium,0.1502,60
1127317440,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112731940,South Africa - Premium,0.1502,60
112732000,South Africa - Premium,0.1502,60
112732001,South Africa - Premium,0.1502,60
1127320070,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112733001,South Africa - Premium,0.1502,60
112733004,South Africa - Premium,0.1502,60
1127330070,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112734001,South Africa - Premium,0.1502,60
1127342850,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112734500,South Africa - Premium,0.1502,60
112734501,South Africa - Premium,0.1502,60
1127349400,South Africa - Premium,0.1502,60
112735001,South Africa - Premium,0.1502,60
1127352850,South Africa - Premium,0.1502,60
112735501,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1127359400,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1127369400,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112739001,South Africa - Premium,0.1502,60
1127393125,South Africa - Premium,0.1502,60
112739500,South Africa - Premium,0.1502,60
112739700,South Africa - Premium,0.1502,60
1127399400,South Africa - Premium,0.1502,60
112740555,South Africa - Premium,0.1502,60
112741000,South Africa - Premium,0.1502,60
112741001,South Africa - Premium,0.1502,60
112741004,South Africa - Premium,0.1502,60
1127410060,South Africa - Premium,0.1502,60
1127410061,South Africa - Premium,0.1502,60
1127410062,South Africa - Premium,0.1502,60
1127410063,South Africa - Premium,0.1502,60
1127410064,South Africa - Premium,0.1502,60
1127410070,South Africa - Premium,0.1502,60
1127410100,South Africa - Premium,0.1502,60
1127410200,South Africa - Premium,0.1502,60
1127410720,South Africa - Premium,0.1502,60
112741080,South Africa - Premium,0.1502,60
1127411100,South Africa - Premium,0.1502,60
1127411800,South Africa - Premium,0.1502,60
1127411801,South Africa - Premium,0.1502,60
1127411802,South Africa - Premium,0.1502,60
1127411803,South Africa - Premium,0.1502,60
1127411804,South Africa - Premium,0.1502,60
11274136426,South Africa - Premium,0.1502,60
11274139217,South Africa - Premium,0.1502,60
11274139967,South Africa - Premium,0.1502,60
11274139968,South Africa - Premium,0.1502,60
1127414022,South Africa - Premium,0.1502,60
1127414100,South Africa - Premium,0.1502,60
112741450,South Africa - Premium,0.1502,60
112742004,South Africa - Premium,0.1502,60
1127422850,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112743001,South Africa - Premium,0.1502,60
112743004,South Africa - Premium,0.1502,60
1127430070,South Africa - Premium,0.1502,60
1127430500,South Africa - Premium,0.1502,60
1127431100,South Africa - Premium,0.1502,60
1127432850,South Africa - Premium,0.1502,60
112743555,South Africa - Premium,0.1502,60
112743703,South Africa - Premium,0.1502,60
1127440000,South Africa - Premium,0.1502,60
112744001,South Africa - Premium,0.1502,60
112744004,South Africa - Premium,0.1502,60
1127440100,South Africa - Premium,0.1502,60
1127440500,South Africa - Premium,0.1502,60
1127440720,South Africa - Premium,0.1502,60
1127441100,South Africa - Premium,0.1502,60
1127442200,South Africa - Premium,0.1502,60
1127442201,South Africa - Premium,0.1502,60
1127442202,South Africa - Premium,0.1502,60
1127442203,South Africa - Premium,0.1502,60
1127442204,South Africa - Premium,0.1502,60
1127442850,South Africa - Premium,0.1502,60
112745001,South Africa - Premium,0.1502,60
1127450500,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1127452850,South Africa - Premium,0.1502,60
112745555,South Africa - Premium,0.1502,60
112746001,South Africa - Premium,0.1502,60
112746555,South Africa - Premium,0.1502,60
1127470500,South Africa - Premium,0.1502,60
1127471100,South Africa - Premium,0.1502,60
112747554,South Africa - Premium,0.1502,60
112747700,South Africa - Premium,0.1502,60
112747701,South Africa - Premium,0.1502,60
112747710,South Africa - Premium,0.1502,60
112748001,South Africa - Premium,0.1502,60
112751000,South Africa - Premium,0.1502,60
112751001,South Africa - Premium,0.1502,60
112751004,South Africa - Premium,0.1502,60
1127510070,South Africa - Premium,0.1502,60
1127510100,South Africa - Premium,0.1502,60
112751011,South Africa - Premium,0.1502,60
112751050,South Africa - Premium,0.1502,60
1127510720,South Africa - Premium,0.1502,60
112751080,South Africa - Premium,0.1502,60
1127511100,South Africa - Premium,0.1502,60
1127512300,South Africa - Premium,0.1502,60
1127512500,South Africa - Premium,0.1502,60
1127512501,South Africa - Premium,0.1502,60
1127512502,South Africa - Premium,0.1502,60
1127512503,South Africa - Premium,0.1502,60
1127512504,South Africa - Premium,0.1502,60
1127512850,South Africa - Premium,0.1502,60
1127513500,South Africa - Premium,0.1502,60
1127514150,South Africa - Premium,0.1502,60
112751450,South Africa - Premium,0.1502,60
11275150566,South Africa - Premium,0.1502,60
11275150567,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1127517440,South Africa - Premium,0.1502,60
112753001,South Africa - Premium,0.1502,60
112753004,South Africa - Premium,0.1502,60
1127530500,South Africa - Premium,0.1502,60
1127531100,South Africa - Premium,0.1502,60
1127532850,South Africa - Premium,0.1502,60
1127540500,South Africa - Premium,0.1502,60
1127541100,South Africa - Premium,0.1502,60
1127542850,South Africa - Premium,0.1502,60
1127560500,South Africa - Premium,0.1502,60
112757001,South Africa - Premium,0.1502,60
1127570070,South Africa - Premium,0.1502,60
1127570500,South Africa - Premium,0.1502,60
1127571100,South Africa - Premium,0.1502,60
1127572850,South Africa - Premium,0.1502,60
112758001,South Africa - Premium,0.1502,60
1127580500,South Africa - Premium,0.1502,60
1127581100,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+13,South Africa - Premium,0.1502,60
1.13E+13,South Africa - Premium,0.1502,60
1127816,South Africa - Premium,0.1502,60
112785000,South Africa - Premium,0.1502,60
112785001,South Africa - Premium,0.1502,60
112785050,South Africa - Premium,0.1502,60
112785051,South Africa - Premium,0.1502,60
112785052,South Africa - Premium,0.1502,60
112785053,South Africa - Premium,0.1502,60
112785054,South Africa - Premium,0.1502,60
112785055,South Africa - Premium,0.1502,60
112785100,South Africa - Premium,0.1502,60
112785101,South Africa - Premium,0.1502,60
112785150,South Africa - Premium,0.1502,60
112785151,South Africa - Premium,0.1502,60
112785152,South Africa - Premium,0.1502,60
112785153,South Africa - Premium,0.1502,60
112785200,South Africa - Premium,0.1502,60
112785201,South Africa - Premium,0.1502,60
112785250,South Africa - Premium,0.1502,60
112785251,South Africa - Premium,0.1502,60
112785252,South Africa - Premium,0.1502,60
112785300,South Africa - Premium,0.1502,60
112785301,South Africa - Premium,0.1502,60
112785400,South Africa - Premium,0.1502,60
112785401,South Africa - Premium,0.1502,60
112786000,South Africa - Premium,0.1502,60
112786001,South Africa - Premium,0.1502,60
1127860089,South Africa - Premium,0.1502,60
11278610031,South Africa - Premium,0.1502,60
11278613660,South Africa - Premium,0.1502,60
11278613810,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1.13E+12,South Africa - Premium,0.1502,60
1127867001,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
112787,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
1.13E+11,South Africa - Premium,0.1502,60
11211,South Sudan,0.4883,60
1121191,South Sudan - Mobile,0.4883,60
1121192,South Sudan - Mobile,0.4883,60
1121195,South Sudan - Mobile,0.4883,60
1121197,South Sudan - Mobile,0.4883,60
1134,Spain,0.0165,60
1134931,Spain - Barcelona,0.015,60
1134932,Spain - Barcelona,0.015,60
1134933,Spain - Barcelona,0.015,60
1134934,Spain - Barcelona,0.015,60
1134935,Spain - Barcelona,0.015,60
1134936,Spain - Barcelona,0.015,60
1134937,Spain - Barcelona,0.015,60
1134938,Spain - Barcelona,0.015,60
1134911,Spain - Madrid,0.0347,60
1134912,Spain - Madrid,0.0347,60
1134913,Spain - Madrid,0.0347,60
1134914,Spain - Madrid,0.0347,60
1134915,Spain - Madrid,0.0347,60
1134916,Spain - Madrid,0.0347,60
1134917,Spain - Madrid,0.0347,60
1134918,Spain - Madrid,0.0347,60
11346,Spain - Mobile,0.0347,60
11347,Spain - Mobile,0.0347,60
11347221,Spain - Mobile,0.0347,60
11347222,Spain - Mobile,0.0347,60
11347223,Spain - Mobile,0.0347,60
11347224,Spain - Mobile,0.0347,60
11347225,Spain - Mobile,0.0347,60
11346010,Spain - Mobile Movistar,0.02,60
11346011,Spain - Mobile Movistar,0.02,60
11346012,Spain - Mobile Movistar,0.02,60
1134606,Spain - Mobile Movistar,0.02,60
1134608,Spain - Mobile Movistar,0.02,60
1134609,Spain - Mobile Movistar,0.02,60
1134616,Spain - Mobile Movistar,0.02,60
1134618,Spain - Mobile Movistar,0.02,60
1134619,Spain - Mobile Movistar,0.02,60
1134620,Spain - Mobile Movistar,0.02,60
1134626,Spain - Mobile Movistar,0.02,60
1134628,Spain - Mobile Movistar,0.02,60
1134629,Spain - Mobile Movistar,0.02,60
1134630,Spain - Mobile Movistar,0.02,60
1134636,Spain - Mobile Movistar,0.02,60
1134638,Spain - Mobile Movistar,0.02,60
1134639,Spain - Mobile Movistar,0.02,60
11346422,Spain - Mobile Movistar,0.02,60
11346423,Spain - Mobile Movistar,0.02,60
11346424,Spain - Mobile Movistar,0.02,60
11346426,Spain - Mobile Movistar,0.02,60
11346427,Spain - Mobile Movistar,0.02,60
11346428,Spain - Mobile Movistar,0.02,60
11346429,Spain - Mobile Movistar,0.02,60
1134646,Spain - Mobile Movistar,0.02,60
1134648,Spain - Mobile Movistar,0.02,60
1134649,Spain - Mobile Movistar,0.02,60
1134650,Spain - Mobile Movistar,0.02,60
1134659,Spain - Mobile Movistar,0.02,60
1134660,Spain - Mobile Movistar,0.02,60
11346686,Spain - Mobile Movistar,0.02,60
11346688,Spain - Mobile Movistar,0.02,60
1134669,Spain - Mobile Movistar,0.02,60
1134676,Spain - Mobile Movistar,0.02,60
1134679,Spain - Mobile Movistar,0.02,60
1134680,Spain - Mobile Movistar,0.02,60
11346810,Spain - Mobile Movistar,0.02,60
11346811,Spain - Mobile Movistar,0.02,60
11346812,Spain - Mobile Movistar,0.02,60
11346813,Spain - Mobile Movistar,0.02,60
11346814,Spain - Mobile Movistar,0.02,60
11346815,Spain - Mobile Movistar,0.02,60
1134682,Spain - Mobile Movistar,0.02,60
1134683,Spain - Mobile Movistar,0.02,60
11346840,Spain - Mobile Movistar,0.02,60
11346841,Spain - Mobile Movistar,0.02,60
1134686,Spain - Mobile Movistar,0.02,60
1134689,Spain - Mobile Movistar,0.02,60
1134690,Spain - Mobile Movistar,0.02,60
11346940,Spain - Mobile Movistar,0.02,60
1134696,Spain - Mobile Movistar,0.02,60
1134699,Spain - Mobile Movistar,0.02,60
11347170,Spain - Mobile Movistar,0.02,60
11347177,Spain - Mobile Movistar,0.02,60
11346016,Spain - Mobile Orange,0.024,60
11346020,Spain - Mobile Orange,0.024,60
11346028,Spain - Mobile Orange,0.024,60
1134605,Spain - Mobile Orange,0.024,60
1134615,Spain - Mobile Orange,0.024,60
1134625,Spain - Mobile Orange,0.024,60
11346310,Spain - Mobile Orange,0.024,60
11346311,Spain - Mobile Orange,0.024,60
11346312,Spain - Mobile Orange,0.024,60
11346322,Spain - Mobile Orange,0.024,60
11346323,Spain - Mobile Orange,0.024,60
11346324,Spain - Mobile Orange,0.024,60
11346325,Spain - Mobile Orange,0.024,60
11346326,Spain - Mobile Orange,0.024,60
11346327,Spain - Mobile Orange,0.024,60
1134635,Spain - Mobile Orange,0.024,60
11346400,Spain - Mobile Orange,0.024,60
11346401,Spain - Mobile Orange,0.024,60
11346403,Spain - Mobile Orange,0.024,60
1134645,Spain - Mobile Orange,0.024,60
1134651,Spain - Mobile Orange,0.024,60
1134652,Spain - Mobile Orange,0.024,60
1134653,Spain - Mobile Orange,0.024,60
1134654,Spain - Mobile Orange,0.024,60
1134655,Spain - Mobile Orange,0.024,60
1134656,Spain - Mobile Orange,0.024,60
1134657,Spain - Mobile Orange,0.024,60
1134658,Spain - Mobile Orange,0.024,60
1134665,Spain - Mobile Orange,0.024,60
11346681,Spain - Mobile Orange,0.024,60
11346685,Spain - Mobile Orange,0.024,60
1134675,Spain - Mobile Orange,0.024,60
1134685,Spain - Mobile Orange,0.024,60
11346880,Spain - Mobile Orange,0.024,60
11346881,Spain - Mobile Orange,0.024,60
11346882,Spain - Mobile Orange,0.024,60
11346883,Spain - Mobile Orange,0.024,60
11346884,Spain - Mobile Orange,0.024,60
11346885,Spain - Mobile Orange,0.024,60
1134691,Spain - Mobile Orange,0.024,60
1134692,Spain - Mobile Orange,0.024,60
1134693,Spain - Mobile Orange,0.024,60
1134695,Spain - Mobile Orange,0.024,60
11346980,Spain - Mobile Orange,0.024,60
11346982,Spain - Mobile Orange,0.024,60
11346983,Spain - Mobile Orange,0.024,60
11346984,Spain - Mobile Orange,0.024,60
11346985,Spain - Mobile Orange,0.024,60
11346986,Spain - Mobile Orange,0.024,60
11346987,Spain - Mobile Orange,0.024,60
11346988,Spain - Mobile Orange,0.024,60
11347477,Spain - Mobile Orange,0.024,60
11347478,Spain - Mobile Orange,0.024,60
1134600,Spain - Mobile Vodafone,0.024,60
11346024,Spain - Mobile Vodafone,0.024,60
11346025,Spain - Mobile Vodafone,0.024,60
11346026,Spain - Mobile Vodafone,0.024,60
11346027,Spain - Mobile Vodafone,0.024,60
1134603,Spain - Mobile Vodafone,0.024,60
1134607,Spain - Mobile Vodafone,0.024,60
1134610,Spain - Mobile Vodafone,0.024,60
11346111,Spain - Mobile Vodafone,0.024,60
11346116,Spain - Mobile Vodafone,0.024,60
1134617,Spain - Mobile Vodafone,0.024,60
1134627,Spain - Mobile Vodafone,0.024,60
1134634,Spain - Mobile Vodafone,0.024,60
1134637,Spain - Mobile Vodafone,0.024,60
1134647,Spain - Mobile Vodafone,0.024,60
1134661,Spain - Mobile Vodafone,0.024,60
1134662,Spain - Mobile Vodafone,0.024,60
1134663,Spain - Mobile Vodafone,0.024,60
1134664,Spain - Mobile Vodafone,0.024,60
1134666,Spain - Mobile Vodafone,0.024,60
1134667,Spain - Mobile Vodafone,0.024,60
1134670,Spain - Mobile Vodafone,0.024,60
1134671,Spain - Mobile Vodafone,0.024,60
1134672,Spain - Mobile Vodafone,0.024,60
1134673,Spain - Mobile Vodafone,0.024,60
1134674,Spain - Mobile Vodafone,0.024,60
1134677,Spain - Mobile Vodafone,0.024,60
1134678,Spain - Mobile Vodafone,0.024,60
11346846,Spain - Mobile Vodafone,0.024,60
1134687,Spain - Mobile Vodafone,0.024,60
11346889,Spain - Mobile Vodafone,0.024,60
1134697,Spain - Mobile Vodafone,0.024,60
11346981,Spain - Mobile Vodafone,0.024,60
11346989,Spain - Mobile Vodafone,0.024,60
11347111,Spain - Mobile Vodafone,0.024,60
11347117,Spain - Mobile Vodafone,0.024,60
11347171,Spain - Mobile Vodafone,0.024,60
11347277,Spain - Mobile Vodafone,0.024,60
113451,Spain - Special Services,0.4194,60
113470,Spain - Special Services,0.4194,60
113480,Spain - Special Services,0.4194,60
113490,Spain - Special Services,0.4194,60
1194,Sri Lanka,0.1757,60
11947,Sri Lanka - Mobile,0.1757,60
721,St. Maarten,0.1712,60
11508,St. Pierre & Miquelon,0.5922,60
784,St. Vincent & Grenadines,0.2205,60
784430,St. Vincent & Grenadines - Mobile,0.3465,60
784431,St. Vincent & Grenadines - Mobile,0.3465,60
784432,St. Vincent & Grenadines - Mobile,0.3465,60
784433,St. Vincent & Grenadines - Mobile,0.3465,60
784434,St. Vincent & Grenadines - Mobile,0.3465,60
784435,St. Vincent & Grenadines - Mobile,0.3465,60
784454,St. Vincent & Grenadines - Mobile,0.3465,60
784455,St. Vincent & Grenadines - Mobile,0.3465,60
784480,St. Vincent & Grenadines - Mobile,0.3465,60
784481,St. Vincent & Grenadines - Mobile,0.3465,60
784491,St. Vincent & Grenadines - Mobile,0.3465,60
784492,St. Vincent & Grenadines - Mobile,0.3465,60
784493,St. Vincent & Grenadines - Mobile,0.3465,60
784494,St. Vincent & Grenadines - Mobile,0.3465,60
784495,St. Vincent & Grenadines - Mobile,0.3465,60
784496,St. Vincent & Grenadines - Mobile,0.3465,60
784497,St. Vincent & Grenadines - Mobile,0.3465,60
784498,St. Vincent & Grenadines - Mobile,0.3465,60
784526,St. Vincent & Grenadines - Mobile,0.3465,60
784527,St. Vincent & Grenadines - Mobile,0.3465,60
784528,St. Vincent & Grenadines - Mobile,0.3465,60
784529,St. Vincent & Grenadines - Mobile,0.3465,60
784530,St. Vincent & Grenadines - Mobile,0.3465,60
784531,St. Vincent & Grenadines - Mobile,0.3465,60
784532,St. Vincent & Grenadines - Mobile,0.3465,60
784533,St. Vincent & Grenadines - Mobile,0.3465,60
784593,St. Vincent & Grenadines - Mobile,0.3465,60
78491,St. Vincent & Grenadines - Mobile,0.3465,60
11249,Sudan,0.2348,60
1124992,Sudan - Mobile MTN,0.2678,60
1124999,Sudan - Mobile MTN,0.2678,60
1124911,Sudan - Mobile Other,0.2835,60
1124912,Sudan - Mobile Other,0.2835,60
112499,Sudan - Mobile Other,0.2835,60
1124990,Sudan - Mobile Zain,0.2678,60
1124991,Sudan - Mobile Zain,0.2678,60
1124996,Sudan - Mobile Zain,0.2678,60
11597,Suriname,0.2639,60
115971,Suriname - Mobile,0.4095,60
115977,Suriname - Mobile,0.4095,60
115978,Suriname - Mobile,0.4095,60
1159797,Suriname - Mobile,0.4095,60
11268,Swaziland,0.2838,60
1146,Sweden,0.0275,60
114610,Sweden - Mobile,0.0698,60
1146124,Sweden - Mobile,0.0698,60
1146126,Sweden - Mobile,0.0698,60
1146127,Sweden - Mobile,0.0698,60
1146129,Sweden - Mobile,0.0698,60
1146252,Sweden - Mobile,0.0698,60
1146254,Sweden - Mobile,0.0698,60
1146376,Sweden - Mobile,0.0698,60
1146450,Sweden - Mobile,0.0698,60
1146458,Sweden - Mobile,0.0698,60
1146518,Sweden - Mobile,0.0698,60
1146519,Sweden - Mobile,0.0698,60
1146592,Sweden - Mobile,0.0698,60
1146593,Sweden - Mobile,0.0698,60
1146595,Sweden - Mobile,0.0698,60
1146596,Sweden - Mobile,0.0698,60
1146673,Sweden - Mobile,0.0698,60
1146674,Sweden - Mobile,0.0698,60
1146675,Sweden - Mobile,0.0698,60
1146676,Sweden - Mobile,0.0698,60
114670,Sweden - Mobile,0.0698,60
114671,Sweden - Mobile,0.0698,60
114672,Sweden - Mobile,0.0698,60
114673,Sweden - Mobile,0.0698,60
114674,Sweden - Mobile,0.0698,60
114675,Sweden - Mobile,0.0698,60
114676,Sweden - Mobile,0.0698,60
114677520,Sweden - Mobile,0.0698,60
11467822,Sweden - Mobile,0.0698,60
11467890,Sweden - Mobile,0.0698,60
1146814710,Sweden - Mobile,0.0698,60
1146900,Sweden - Mobile,0.0698,60
1146939,Sweden - Mobile,0.0698,60
1146944,Sweden - Mobile,0.0698,60
11468,Sweden - Stockholm,0.0273,60
1141,Switzerland,0.0346,60
114122,Switzerland - Geneva,0.0327,60
114121,Switzerland - Lausanne,0.0327,60
114120,Switzerland - Mobile,0.575,60
114140,Switzerland - Mobile,0.575,60
114170,Switzerland - Mobile,0.575,60
114174,Switzerland - Mobile,0.575,60
114176,Switzerland - Mobile,0.575,60
114177,Switzerland - Mobile,0.575,60
114178,Switzerland - Mobile,0.575,60
114179,Switzerland - Mobile,0.575,60
114186,Switzerland - Mobile,0.575,60
114189,Switzerland - Mobile,0.575,60
114158,Switzerland - Special Services,0.0374,60
114143,Switzerland - Zurich,0.0327,60
114144,Switzerland - Zurich,0.0327,60
11963,Syria,0.138,60
119639,Syria - Mobile,0.2159,60
11886,Taiwan,0.0316,60
118867,Taiwan - Kaohsiung,0.0316,60
1188614,Taiwan - Mobile,0.1418,60
1188660,Taiwan - Mobile,0.1418,60
1188670,Taiwan - Mobile,0.1418,60
118869,Taiwan - Mobile,0.1418,60
118862,Taiwan - Taipei,0.0315,60
11992,Tajikistan,0.2154,60
11992501,Tajikistan - Mobile,0.2199,60
11992505,Tajikistan - Mobile,0.2199,60
119929,Tajikistan - Mobile,0.2199,60
11255,Tanzania,0.4442,60
1125522,Tanzania - Dar Es Slm,0.4442,60
112556,Tanzania - Mobile,0.449,60
112557,Tanzania - Mobile,0.449,60
1166,Thailand,0.0348,60
11662,Thailand - Bangkok,0.0348,60
11668,Thailand - Mobile,0.034,60
11669,Thailand - Mobile,0.034,60
11228,Togo,0.6111,60
11690,Tokelau,1.7168,60
800,Toll Free,0.02,60
855,Toll Free,0.02,60
866,Toll Free,0.02,60
877,Toll Free,0.02,60
888,Toll Free,0.02,60
11676,Tonga,0.7245,60
116761,Tonga - Mobile,0.7403,60
1167634,Tonga - Mobile,0.7403,60
1167636,Tonga - Mobile,0.7403,60
1167638,Tonga - Mobile,0.7403,60
1167639,Tonga - Mobile,0.7403,60
1167644,Tonga - Mobile,0.7403,60
1167645,Tonga - Mobile,0.7403,60
1167646,Tonga - Mobile,0.7403,60
1167647,Tonga - Mobile,0.7403,60
1167648,Tonga - Mobile,0.7403,60
1167649,Tonga - Mobile,0.7403,60
1167651,Tonga - Mobile,0.7403,60
1167652,Tonga - Mobile,0.7403,60
1167653,Tonga - Mobile,0.7403,60
1167654,Tonga - Mobile,0.7403,60
1167655,Tonga - Mobile,0.7403,60
1167656,Tonga - Mobile,0.7403,60
1167657,Tonga - Mobile,0.7403,60
1167658,Tonga - Mobile,0.7403,60
1167659,Tonga - Mobile,0.7403,60
1167661,Tonga - Mobile,0.7403,60
1167662,Tonga - Mobile,0.7403,60
1167663,Tonga - Mobile,0.7403,60
1167664,Tonga - Mobile,0.7403,60
1167665,Tonga - Mobile,0.7403,60
1167666,Tonga - Mobile,0.7403,60
1167667,Tonga - Mobile,0.7403,60
1167668,Tonga - Mobile,0.7403,60
1167672,Tonga - Mobile,0.7403,60
1167673,Tonga - Mobile,0.7403,60
1167675,Tonga - Mobile,0.7403,60
1167676,Tonga - Mobile,0.7403,60
1167677,Tonga - Mobile,0.7403,60
1167678,Tonga - Mobile,0.7403,60
1167681,Tonga - Mobile,0.7403,60
1167682,Tonga - Mobile,0.7403,60
1167683,Tonga - Mobile,0.7403,60
1167684,Tonga - Mobile,0.7403,60
1167687,Tonga - Mobile,0.7403,60
1167688,Tonga - Mobile,0.7403,60
1167689,Tonga - Mobile,0.7403,60
868,Trinidad & Tobago,0.0974,60
86840,Trinidad & Tobago - Mobile,0.2559,60
86841,Trinidad & Tobago - Mobile,0.2559,60
